ano,nome_regiao,sigla_uf,nome_uf,nome_municipio,va_agropecuaria,va_industria,va_servicos,va_varios,va_total,impostos,pib,pib_per_capita
2020,Sudeste,SP,São Paulo,Cajuru,136031,104388,261790,121775,623985,68374,692359,26233
2020,Sudeste,SP,São Paulo,Campina do Monte Alegre,29387,13790,53612,32455,129244,7209,136453,22528
2020,Sudeste,SP,São Paulo,Campinas,165109,9697647,38326945,4933522,53123223,12035159,65158382,53682
2020,Sudeste,SP,São Paulo,Campo Limpo Paulista,11004,609059,972054,355339,1947458,272287,2219744,25949
2020,Sudeste,SP,São Paulo,Campos do Jordão,6135,123802,807092,249223,1186252,75218,1261470,24072
2020,Sudeste,SP,São Paulo,Campos Novos Paulista,85037,12533,56905,27336,181811,8245,190056,38034
2020,Sudeste,SP,São Paulo,Cananéia,36301,24502,119419,70125,250345,11713,262058,20896
2020,Sudeste,SP,São Paulo,Canas,2102,15051,52997,32160,102309,12133,114442,21991
2020,Sudeste,SP,São Paulo,Cândido Mota,120950,242196,767374,128634,1259153,146794,1405948,44853
2020,Sudeste,SP,São Paulo,Cândido Rodrigues,31881,15862,39585,17182,104510,6971,111481,39829
2020,Sudeste,SP,São Paulo,Canitar,9383,53558,42839,28748,134528,11702,146230,27632
2020,Sudeste,SP,São Paulo,Capão Bonito,269122,101388,491187,209750,1071447,58146,1129593,23974
2020,Sudeste,SP,São Paulo,Capela do Alto,36062,33937,148621,100160,318780,21137,339916,16198
2020,Sudeste,SP,São Paulo,Capivari,60104,819384,980836,292243,2152566,333795,2486361,44101
2020,Sudeste,SP,São Paulo,Caraguatatuba,15662,599609,2294859,722329,3632459,238062,3870521,31368
2020,Sudeste,SP,São Paulo,Carapicuíba,301,814982,3657443,1231418,5704143,537236,6241379,15480
2020,Sudeste,SP,São Paulo,Cardoso,73103,16765,137419,59912,287200,12317,299517,24254
2020,Sudeste,SP,São Paulo,Casa Branca,259878,105444,465472,145569,976362,84572,1060935,34762
2020,Sudeste,SP,São Paulo,Cássia dos Coqueiros,183306,8111,38925,21233,251575,3111,254686,101671
2020,Sudeste,SP,São Paulo,Castilho,108195,409907,411650,122335,1052086,108901,1160988,54591
2020,Sudeste,SP,São Paulo,Catanduva,60443,965009,2935407,491899,4452758,414836,4867594,39736
2020,Sudeste,SP,São Paulo,Catiguá,22133,6839,63766,33922,126660,7848,134508,17124
2020,Sudeste,SP,São Paulo,Cedral,29658,116477,146031,53477,345643,47795,393438,42097
2020,Sudeste,SP,São Paulo,Cerqueira César,108894,210120,347125,92768,758909,68765,827673,40992
2020,Sudeste,SP,São Paulo,Cerquilho,66204,549142,857484,203779,1676610,296713,1973323,39623
2020,Sudeste,SP,São Paulo,Cesário Lange,51014,95524,250298,82330,479166,45085,524250,28531
2020,Sudeste,SP,São Paulo,Charqueada,20605,126974,170882,70457,388919,42659,431578,24850
2020,Sudeste,SP,São Paulo,Clementina,22596,8945,61735,37761,131038,7199,138237,15786
2020,Sudeste,SP,São Paulo,Colina,81201,386683,518183,109669,1095736,142630,1238366,66812
2020,Sudeste,SP,São Paulo,Colômbia,133524,74190,93003,49951,350668,25415,376083,60502
2020,Sudeste,SP,São Paulo,Conchal,53785,233397,347716,131436,766334,90450,856783,30304
2020,Sudeste,SP,São Paulo,Conchas,70654,26029,178386,85025,360094,24457,384550,21341
2020,Sudeste,SP,São Paulo,Cordeirópolis,54561,944122,1740543,179781,2919007,500935,3419941,137756
2020,Sudeste,SP,São Paulo,Coroados,64251,28847,64229,29268,186596,13239,199836,32605
2020,Sudeste,SP,São Paulo,Coronel Macedo,55233,9435,30126,28565,123359,3682,127041,27409
2020,Sudeste,SP,São Paulo,Corumbataí,28399,13359,158361,29656,229775,42330,272105,66955
2020,Sudeste,SP,São Paulo,Cosmópolis,22310,656019,778889,307543,1764761,195487,1960248,26679
2020,Sudeste,SP,São Paulo,Cosmorama,68764,107087,129433,40040,345324,55712,401036,54952
2020,Sudeste,SP,São Paulo,Cotia,32465,3302719,6792402,1075677,11203263,2893180,14096442,55584
2020,Sudeste,SP,São Paulo,Cravinhos,65207,348237,634862,151987,1200292,222052,1422344,39977
2020,Sudeste,SP,São Paulo,Cristais Paulista,111706,18726,96688,41152,268272,11794,280066,32125
2020,Sudeste,SP,São Paulo,Cruzália,26677,4100,75085,16608,122470,15060,137530,67219
2020,Sudeste,SP,São Paulo,Cruzeiro,10798,785496,1224100,336546,2356940,379080,2736019,33135
2020,Sudeste,SP,São Paulo,Cubatão,1203,8615142,4706236,800587,14123168,1947166,16070333,122091
2020,Sudeste,SP,São Paulo,Cunha,36965,15081,140501,93550,286095,10801,296896,13836
2020,Sudeste,SP,São Paulo,Descalvado,142003,538788,750789,165713,1597293,259083,1856375,54744
2020,Sudeste,SP,São Paulo,Diadema,1023,3830850,6842888,1736515,12411275,2565780,14977055,35095
2020,Sudeste,SP,São Paulo,Dirce Reis,8483,18813,18706,13222,59224,5936,65160,36220
2020,Sudeste,SP,São Paulo,Divinolândia,84040,15185,176185,48658,324068,16427,340494,30714
2020,Sudeste,SP,São Paulo,Dobrada,22882,14009,44901,39990,121781,9443,131224,14564
2020,Sudeste,SP,São Paulo,Dois Córregos,106116,128783,328096,118784,681778,76655,758433,27567
2020,Sudeste,SP,São Paulo,Dolcinópolis,12210,2647,19233,16130,50219,1526,51745,24501
2020,Sudeste,SP,São Paulo,Dourado,27871,237944,195234,47528,508576,140409,648986,73100
2020,Sudeste,SP,São Paulo,Dracena,47064,203798,815981,191199,1258042,101657,1359699,28903
2020,Sudeste,SP,São Paulo,Duartina,18209,30244,135038,59538,243029,14209,257237,20690
2020,Sudeste,SP,São Paulo,Dumont,25612,49042,125209,48170,248033,35283,283316,28267
2020,Sudeste,SP,São Paulo,Echaporã,34814,7366,55089,31257,128526,6864,135389,22327
2020,Sudeste,SP,São Paulo,Eldorado,145659,13047,86591,70972,316269,7271,323539,20814
2020,Sudeste,SP,São Paulo,Elias Fausto,108680,311043,272537,90854,783113,99633,882746,49216
2020,Sudeste,SP,São Paulo,Elisiário,13826,3005,27012,20784,64627,3013,67640,18296
2020,Sudeste,SP,São Paulo,Embaúba,16241,6496,18327,17427,58492,1719,60211,24586
2020,Sudeste,SP,São Paulo,Embu das Artes,361,1680617,8459681,1048105,11188764,2830952,14019716,50698
2020,Sudeste,SP,São Paulo,Embu-Guaçu,2833,244844,578717,284352,1110745,123589,1234334,17658
2020,Sudeste,SP,São Paulo,Emilianópolis,19964,5737,21338,21609,68648,1787,70434,21827
2020,Sudeste,SP,São Paulo,Engenheiro Coelho,36856,76405,288907,94022,496190,61908,558099,26265
2020,Sudeste,SP,São Paulo,Espírito Santo do Pinhal,117569,426322,779586,182780,1506256,167333,1673589,37633
2020,Sudeste,SP,São Paulo,Espírito Santo do Turvo,28378,4175,30887,27660,91100,3916,95015,19478
2020,Sudeste,SP,São Paulo,Estrela d'Oeste,43603,269957,227573,41062,582195,72042,654237,77710
2020,Sudeste,SP,São Paulo,Estrela do Norte,26681,3198,17674,20386,67940,1598,69538,25104
2020,Sudeste,SP,São Paulo,Euclides da Cunha Paulista,32024,6213,44795,44462,127494,4321,131815,14136
2020,Sudeste,SP,São Paulo,Fartura,79526,46832,205220,73787,405365,24420,429785,26745
2020,Sudeste,SP,São Paulo,Fernandópolis,87032,325402,1390720,305565,2108719,187968,2296687,33093
2020,Sudeste,SP,São Paulo,Fernando Prestes,83594,27874,71600,31316,214383,11008,225392,38901
2020,Sudeste,SP,São Paulo,Fernão,37322,3333,22875,14307,77837,2680,80517,46623
2020,Sudeste,SP,São Paulo,Ferraz de Vasconcelos,3119,1114919,1740307,688312,3546658,412127,3958785,20146
2020,Sudeste,SP,São Paulo,Flora Rica,12749,1680,11384,12861,38674,929,39603,27695
2020,Sudeste,SP,São Paulo,Floreal,19234,4824,23317,19421,66796,2509,69305,23898
2020,Sudeste,SP,São Paulo,Flórida Paulista,44861,26156,99603,65314,235936,11034,246970,16698
2020,Sudeste,SP,São Paulo,Florínea,42923,5284,80178,21826,150211,15893,166104,62610
2020,Sudeste,SP,São Paulo,Franca,155201,1309906,6142949,1353824,8961880,885247,9847127,27668
2020,Sudeste,SP,São Paulo,Francisco Morato,658,115577,912928,613430,1642594,78673,1721266,9690
2020,Sudeste,SP,São Paulo,Franco da Rocha,4697,1094140,1644557,557689,3301082,336619,3637702,23245
2020,Sudeste,SP,São Paulo,Gabriel Monteiro,19773,11894,25801,18050,75518,3030,78548,28295
2020,Sudeste,SP,São Paulo,Gália,51573,12059,82707,32139,178479,7534,186013,28697
2020,Sudeste,SP,São Paulo,Garça,138530,192767,701668,178461,1211426,118403,1329830,29945
2020,Sudeste,SP,São Paulo,Gastão Vidigal,22186,5911,32506,22009,82611,3770,86381,17774
2020,Sudeste,SP,São Paulo,Gavião Peixoto,44484,1081262,276155,34439,1436340,159782,1596122,331490
2020,Sudeste,SP,São Paulo,General Salgado,41946,12064,122408,52119,228537,12853,241390,22223
2020,Sudeste,SP,São Paulo,Getulina,80307,6868,72745,49855,209775,6331,216107,18879
2020,Sudeste,SP,São Paulo,Glicério,29597,16228,38295,27763,111883,4721,116604,24147
2020,Sudeste,SP,São Paulo,Guaiçara,23866,30641,82297,54507,191310,29980,221290,18000
2020,Sudeste,SP,São Paulo,Guaimbê,21853,146815,33101,23647,225416,6644,232059,40114
2020,Sudeste,SP,São Paulo,Guaíra,295240,809349,897992,213932,2216512,226362,2442874,59524
2020,Sudeste,SP,São Paulo,Guapiaçu,62003,216495,281480,90152,650131,72941,723072,33207
2020,Sudeste,SP,São Paulo,Guapiara,260431,46727,109400,80422,496979,14241,511220,30028
2020,Sudeste,SP,São Paulo,Guará,82444,79214,261647,110768,534073,37678,571751,26833
2020,Sudeste,SP,São Paulo,Guaraçaí,150745,14083,99651,46699,311179,10726,321905,38831
2020,Sudeste,SP,São Paulo,Guaraci,110186,71981,119576,61572,363315,32565,395880,35074
2020,Sudeste,SP,São Paulo,Guarani d'Oeste,6055,2921,14981,14621,38578,1605,40183,20112
2020,Sudeste,SP,São Paulo,Guarantã,59720,20457,60153,35973,176302,10636,186939,28006
2020,Sudeste,SP,São Paulo,Guararapes,225962,185120,460963,146378,1018423,77190,1095612,33100
2020,Sudeste,SP,São Paulo,Guararema,46020,315498,840816,144711,1347044,186209,1533253,50878
2020,Sudeste,SP,São Paulo,Guaratinguetá,43092,2270574,2731206,515875,5560748,1061652,6622399,54058
2020,Sudeste,SP,São Paulo,Guareí,62649,42069,72595,77538,254851,13429,268280,14204
2020,Sudeste,SP,São Paulo,Guariba,63131,221250,469975,174068,928424,84247,1012671,25012
2020,Sudeste,SP,São Paulo,Guarujá,45868,1018424,5328361,1674266,8066918,1121238,9188156,28468
2020,Sudeste,SP,São Paulo,Guarulhos,59089,13222830,35863694,5712389,54858001,11091962,65949963,47374
2020,Sudeste,SP,São Paulo,Guatapará,96725,13900,78518,49496,238639,15101,253740,32915
2020,Sudeste,SP,São Paulo,Guzolândia,20873,5161,29367,27801,83203,2778,85980,16201
2020,Sudeste,SP,São Paulo,Herculândia,86347,69696,110349,45239,311632,23671,335303,34971
2020,Sudeste,SP,São Paulo,Holambra,457502,195924,441020,80953,1175399,108293,1283692,84055
2020,Sudeste,SP,São Paulo,Hortolândia,1531,4614831,7547426,1028005,13191794,3194845,16386639,69951
2020,Sudeste,SP,São Paulo,Iacanga,81899,46786,329626,61311,519621,81162,600783,50665
2020,Sudeste,SP,São Paulo,Iacri,87635,23604,96046,29846,237131,19496,256626,40767
2020,Sudeste,SP,São Paulo,Iaras,40997,9443,57745,43896,152081,9626,161707,16991
2020,Sudeste,SP,São Paulo,Ibaté,51481,350936,403178,144292,949886,95774,1045660,29478
2020,Sudeste,SP,São Paulo,Ibirá,42940,47710,104875,59489,255014,13184,268198,21425
2020,Sudeste,SP,São Paulo,Ibirarema,49251,23230,91779,33012,197272,19131,216403,27599
2020,Sudeste,SP,São Paulo,Ibitinga,100176,367011,882255,243903,1593344,141645,1734989,28630
2020,Sudeste,SP,São Paulo,Ibiúna,480333,332438,860574,367475,2040820,180374,2221194,27947
2020,Sudeste,SP,São Paulo,Icém,27833,32760,71512,47164,179270,5601,184871,22263
2020,Sudeste,SP,São Paulo,Iepê,86760,13009,183626,49890,333285,44072,377358,46053
2020,Sudeste,SP,São Paulo,Igaraçu do Tietê,11279,20472,197707,97405,326862,23560,350423,14159
2020,Sudeste,SP,São Paulo,Igarapava,80314,166079,845599,122272,1214263,176508,1390771,45429
2020,Sudeste,SP,São Paulo,Igaratá,2153,20886,127062,53408,203508,21756,225264,23507
2020,Sudeste,SP,São Paulo,Iguape,101313,392344,397615,159655,1050926,23362,1074288,34667
2020,Sudeste,SP,São Paulo,Ilhabela,3950,7029257,3168702,325438,10527347,103534,10630881,298696
2020,Sudeste,SP,São Paulo,Ilha Comprida,5052,384842,263900,98795,752590,10343,762934,67148
2020,Sudeste,SP,São Paulo,Ilha Solteira,75408,33429,398690,137202,644729,33033,677762,25301
2020,Sudeste,SP,São Paulo,Indaiatuba,43147,5070913,8308656,1168791,14591507,3769560,18361067,71661
2020,Sudeste,SP,São Paulo,Indiana,18230,3781,32546,26604,81161,2918,84079,17233
2020,Sudeste,SP,São Paulo,Indiaporã,26082,5631,45262,23874,100848,3956,104805,26970
2020,Sudeste,SP,São Paulo,Inúbia Paulista,7124,5815,76652,22295,111886,11631,123517,30733
2020,Sudeste,SP,São Paulo,Ipaussu,48211,99418,189132,72818,409579,39500,449079,29802
2020,Sudeste,SP,São Paulo,Iperó,18192,199945,275150,151413,644699,95133,739832,19488
2020,Sudeste,SP,São Paulo,Ipeúna,18968,470798,274569,39802,804136,106471,910607,118461
2020,Sudeste,SP,São Paulo,Ipiguá,18192,22250,35241,27751,103434,10875,114309,20875
2020,Sudeste,SP,São Paulo,Iporanga,7221,3373,22390,28499,61483,1757,63240,15061
2020,Sudeste,SP,São Paulo,Ipuã,101012,37677,196003,85284,419976,27472,447448,26948
2020,Sudeste,SP,São Paulo,Iracemápolis,22304,705925,669811,118514,1516554,562549,2079103,84468
2020,Sudeste,SP,São Paulo,Irapuã,65990,9749,57543,35614,168896,5770,174665,21703
2020,Sudeste,SP,São Paulo,Irapuru,16768,2816,46079,34918,100581,3845,104426,12544
2020,Sudeste,SP,São Paulo,Itaberá,267677,31711,364428,78333,742148,68092,810240,46352
2020,Sudeste,SP,São Paulo,Itaí,318567,65227,340847,121510,846152,63278,909430,33213
2020,Sudeste,SP,São Paulo,Itajobi,263499,193309,315302,74305,846415,68600,915015,59817
2020,Sudeste,SP,São Paulo,Itaju,28432,68199,54757,22988,174376,19215,193591,49805
2020,Sudeste,SP,São Paulo,Itanhaém,53343,151627,1347127,519416,2071513,122257,2193770,21278
2020,Sudeste,SP,São Paulo,Itaoca,6133,6594,15020,18953,46699,1716,48416,14539
2020,Sudeste,SP,São Paulo,Itapecerica da Serra,27865,713173,2384148,686645,3811831,539972,4351803,24495
2020,Sudeste,SP,São Paulo,Itapetininga,360454,1154417,2620890,644981,4780742,556156,5336898,32242
2020,Sudeste,SP,São Paulo,Itapeva,1670514,331182,1479569,409124,3890389,235723,4126112,43523
2020,Sudeste,SP,São Paulo,Itapevi,331,1813973,7052844,932880,9800029,2073264,11873293,49275
2020,Sudeste,SP,São Paulo,Itapira,69053,1621744,1667053,338910,3696759,494550,4191309,55710
2020,Sudeste,SP,São Paulo,Itapirapuã Paulista,3115,2239,17332,23659,46345,2150,48495,11363
2020,Sudeste,SP,São Paulo,Itápolis,272786,238069,722412,193710,1426977,134660,1561636,36040
2020,Sudeste,SP,São Paulo,Itaporanga,67170,13156,215282,66570,362178,33394,395572,26071
2020,Sudeste,SP,São Paulo,Itapuí,17550,245974,428112,62599,754234,133863,888097,62776
2020,Sudeste,SP,São Paulo,Itapura,40008,4606,30852,28153,103619,3456,107074,21627
2020,Sudeste,SP,São Paulo,Itaquaquecetuba,16013,1635168,3780829,1297958,6729967,1005261,7735228,20627
2020,Sudeste,SP,São Paulo,Itararé,208933,100646,526382,204454,1040415,71215,1111630,21951
2020,Sudeste,SP,São Paulo,Itariri,110416,12914,146387,72046,341763,18836,360599,20491
2020,Sudeste,SP,São Paulo,Itatiba,902995,1953591,2608658,572716,6037961,1147063,7185023,58614
2020,Sudeste,SP,São Paulo,Itatinga,67579,44249,147363,91538,350730,24789,375518,17949
2020,Sudeste,SP,São Paulo,Itirapina,48978,159824,296545,101248,606595,116381,722977,39320
2020,Sudeste,SP,São Paulo,Itirapuã,50565,8107,37864,31513,128049,3505,131553,20106
2020,Sudeste,SP,São Paulo,Itobi,41114,14787,64221,31949,152071,8723,160794,20478
2020,Sudeste,SP,São Paulo,Itu,55615,2251684,4452253,768833,7528386,1610327,9138713,52052
2020,Sudeste,SP,São Paulo,Itupeva,47893,2717765,3349023,403378,6518059,1741401,8259460,131493
2020,Sudeste,SP,São Paulo,Ituverava,197157,413908,741060,188700,1540825,232518,1773343,42177
2020,Sudeste,SP,São Paulo,Jaborandi,54548,8209,50164,35291,148212,4873,153085,22039
2020,Sudeste,SP,São Paulo,Jaboticabal,186719,643292,1639137,371048,2840196,343803,3184000,41003
2020,Sudeste,SP,São Paulo,Jacareí,36223,4374112,6108695,904544,11423573,2634458,14058032,59716
2020,Sudeste,SP,São Paulo,Jaci,29329,224640,202806,34677,491452,74959,566411,78712
2020,Sudeste,SP,São Paulo,Jacupiranga,129938,35343,241337,83029,489648,28753,518401,28979
2020,Sudeste,SP,São Paulo,Jaguariúna,18055,3037089,5585471,373983,9014597,2411928,11426525,194587
2020,Sudeste,SP,São Paulo,Jales,77640,271523,1086896,206464,1642524,148993,1791517,36412
2020,Sudeste,SP,São Paulo,Jambeiro,8057,82201,71259,36601,198117,73886,272002,40495
2020,Sudeste,SP,São Paulo,Jandira,662,1135566,2126718,516285,3779230,867901,4647131,36778
2020,Sudeste,SP,São Paulo,Jardinópolis,110924,188264,722505,220999,1242692,138234,1380925,30708
2020,Sudeste,SP,São Paulo,Jarinu,58216,453808,1551348,188073,2251445,385310,2636755,86121
2020,Sudeste,SP,São Paulo,Jaú,92148,735567,3051654,619962,4499331,500684,5000016,32921
2020,Sudeste,SP,São Paulo,Jeriquara,66142,8272,33119,20505,128039,3398,131437,41713
2020,Sudeste,SP,São Paulo,Joanópolis,23390,14356,122545,59318,219610,11090,230699,17296
2020,Sudeste,SP,São Paulo,João Ramalho,70862,2691,31691,23121,128365,3209,131574,28911
2020,Sudeste,SP,São Paulo,José Bonifácio,157998,291658,612777,173897,1236330,108005,1344335,35977
2020,Sudeste,SP,São Paulo,Júlio Mesquita,9412,1692,20215,22109,53427,2690,56117,11691
2020,Sudeste,SP,São Paulo,Jumirim,11851,68517,49664,19941,149972,22467,172440,50451
2020,Sudeste,SP,São Paulo,Jundiaí,198218,9893709,27542895,2132467,39767289,11972941,51740230,122316
2020,Sudeste,SP,São Paulo,Junqueirópolis,63046,153838,339114,96143,652142,70638,722780,34697
2020,Sudeste,SP,São Paulo,Juquiá,100083,20396,141161,84987,346627,14737,361364,19306
2020,Sudeste,SP,São Paulo,Juquitiba,1138,62426,306896,130101,500561,42714,543275,17167
2020,Sudeste,SP,São Paulo,Lagoinha,10531,3543,28096,24527,66696,2471,69167,14147
2020,Sudeste,SP,São Paulo,Laranjal Paulista,29306,437459,465951,133104,1065820,182959,1248779,43383
2020,Sudeste,SP,São Paulo,Lavínia,71258,5192,49514,50705,176669,5945,182614,14865
2020,Sudeste,SP,São Paulo,Lavrinhas,5730,21181,43979,37159,108048,12062,120110,16429
2020,Sudeste,SP,São Paulo,Leme,94943,950256,1793522,431211,3269932,483128,3753059,35967
2020,Sudeste,SP,São Paulo,Lençóis Paulista,101434,1560748,1711980,308644,3682806,614928,4297734,62295
2020,Sudeste,SP,São Paulo,Limeira,101364,4072024,6352440,1208729,11734556,1992291,13726847,44498
2020,Sudeste,SP,São Paulo,Lindóia,7405,64344,86214,41518,199482,19721,219203,27089
2020,Sudeste,SP,São Paulo,Lins,78774,2642347,2276093,289976,5287189,714580,6001770,76453
2020,Sudeste,SP,São Paulo,Lorena,15149,969465,1425531,357231,2767376,338074,3105449,34844
2020,Sudeste,SP,São Paulo,Lourdes,12450,2142,13785,16618,44996,1254,46249,20108
2020,Sudeste,SP,São Paulo,Louveira,40798,5460108,9831262,318228,15650395,3461324,19111720,382288
2020,Sudeste,SP,São Paulo,Lucélia,27723,115603,231212,97622,472161,43316,515477,23553
2020,Sudeste,SP,São Paulo,Lucianópolis,32095,3250,19935,17724,73004,2106,75109,31256
2020,Sudeste,SP,São Paulo,Luís Antônio,106261,789349,339441,90529,1325581,139545,1465126,95810
2020,Sudeste,SP,São Paulo,Luiziânia,18380,4144,30824,27909,81257,2282,83539,14268
2020,Sudeste,SP,São Paulo,Lupércio,17882,15119,32604,24946,90551,4542,95093,20690
2020,Sudeste,SP,São Paulo,Lutécia,45001,7521,20216,19659,92397,2306,94703,35927
2020,Sudeste,SP,São Paulo,Macatuba,39210,67647,465538,76790,649185,105543,754728,43844
2020,Sudeste,SP,São Paulo,Macaubal,51773,8913,83170,34055,177912,8923,186835,22933
2020,Sudeste,SP,São Paulo,Macedônia,30301,7533,24648,22679,85160,2325,87485,23696
2020,Sudeste,SP,São Paulo,Magda,35889,5075,34216,20182,95363,4173,99536,32088
2020,Sudeste,SP,São Paulo,Mairinque,20863,809965,844649,239461,1914938,323151,2238089,47176
2020,Sudeste,SP,São Paulo,Mairiporã,997,337168,1000641,374615,1713423,214000,1927423,18908
2020,Sudeste,SP,São Paulo,Manduri,58900,32715,104072,44193,239881,15717,255598,25792
2020,Sudeste,SP,São Paulo,Marabá Paulista,55084,4030,25863,34955,119931,2300,122231,20550
2020,Sudeste,SP,São Paulo,Maracaí,95400,65821,230463,71750,463435,40691,504126,35917
2020,Sudeste,SP,São Paulo,Marapoama,38868,115015,74338,22968,251190,24357,275547,89931
2020,Sudeste,SP,São Paulo,Mariápolis,21811,3380,19133,19867,64191,1402,65593,16033
2020,Sudeste,SP,São Paulo,Marília,97553,1222731,5462647,1029869,7812801,817885,8630686,35873
